"year","country","sex","age","population","gdp_per_capita","suicides_no","suicide_per_100k"
2010,"El Salvador","female","35-54",715456,3318,20,2.79541998389838
2010,"El Salvador","female","5-14",658707,3318,7,1.06268796293344
2010,"El Salvador","female","55-74",372845,3318,3,0.804623905376229
2010,"El Salvador","female","75+",96291,3318,2,2.07703731397535
2010,"El Salvador","male","15-24",596366,3318,81,13.5822632410298
2010,"El Salvador","male","25-34",400088,3318,93,23.2448861250525
2010,"El Salvador","male","35-54",560083,3318,73,13.0337824929519
2010,"El Salvador","male","5-14",685233,3318,1,0.145935761996284
2010,"El Salvador","male","55-74",294119,3318,45,15.2999296203237
2010,"El Salvador","male","75+",73884,3318,11,14.8882031292296
2010,"Estonia","female","15-24",85755,15540,2,2.33222552620838
2010,"Estonia","female","25-34",91330,15540,5,5.47465235957517
2010,"Estonia","female","35-54",187560,15540,9,4.79846449136276
2010,"Estonia","female","5-14",61030,15540,0,0
2010,"Estonia","female","55-74",172395,15540,14,8.12088517648424
2010,"Estonia","female","75+",75665,15540,12,15.8593801625586
2010,"Estonia","male","15-24",91065,15540,20,21.9623345961676
2010,"Estonia","male","25-34",96230,15540,28,29.0969552114725
2010,"Estonia","male","35-54",179395,15540,61,34.0031773460799
2010,"Estonia","male","5-14",64580,15540,0,0
2010,"Estonia","male","55-74",120465,15540,54,44.8262980948823
2010,"Estonia","male","75+",28755,15540,18,62.5978090766823
2010,"Finland","female","15-24",322681,48939,30,9.29710766980392
2010,"Finland","female","25-34",332711,48939,37,11.1207624635194
2010,"Finland","female","35-54",701523,48939,77,10.9761191008705
2010,"Finland","female","5-14",287620,48939,0,0
2010,"Finland","female","55-74",663064,48939,69,10.4062352955371
2010,"Finland","female","75+",277369,48939,23,8.29220280564879
2010,"Finland","male","15-24",336807,48939,105,31.1751240324578
2010,"Finland","male","25-34",351262,48939,119,33.8778461661096
2010,"Finland","male","35-54",719196,48939,241,33.5096413216981
2010,"Finland","male","5-14",300513,48939,1,0.332764306369442
2010,"Finland","male","55-74",616801,48939,200,32.4253689601671
2010,"Finland","male","75+",153947,48939,52,33.7778586136787
2010,"France","female","15-24",3823806,44747,117,3.05977866031906
2010,"France","female","25-34",3906931,44747,177,4.53041018640974
2010,"France","female","35-54",8736585,44747,1074,12.293132843096
2010,"France","female","5-14",3763028,44747,17,0.451763845498891
2010,"France","female","55-74",6785286,44747,889,13.1018795670514
2010,"France","female","75+",3538923,44747,464,13.1113335893434
2010,"France","male","15-24",3937209,44747,385,9.77850045552573
2010,"France","male","25-34",3829316,44747,805,21.0220310885808
2010,"France","male","35-54",8518205,44747,3118,36.6039558803762
2010,"France","male","5-14",3947453,44747,23,0.58265418232972
2010,"France","male","55-74",6187723,44747,1956,31.61098193956
2010,"France","male","75+",2081818,44747,1354,65.0393069903325
2010,"Georgia","female","15-24",338800,2775,0,0
2010,"Georgia","female","25-34",338000,2775,0,0
2010,"Georgia","female","35-54",660000,2775,5,0.757575757575758
2010,"Georgia","female","5-14",229200,2775,0,0
2010,"Georgia","female","55-74",465100,2775,6,1.29004515158031
2010,"Georgia","female","75+",180900,2775,5,2.76395798783859
2010,"Georgia","male","15-24",351600,2775,11,3.12855517633675
2010,"Georgia","male","25-34",337200,2775,16,4.74495848161329
2010,"Georgia","male","35-54",590800,2775,29,4.90859851049425
2010,"Georgia","male","5-14",254800,2775,1,0.392464678178964
2010,"Georgia","male","55-74",350500,2775,32,9.12981455064194
2010,"Georgia","male","75+",96900,2775,7,7.22394220846233
2010,"Germany","female","15-24",4489057,43614,132,2.94048393682682
2010,"Germany","female","25-34",4807946,43614,177,3.68140573958193
2010,"Germany","female","35-54",12316695,43614,805,6.53584423418782
2010,"Germany","female","5-14",3687564,43614,6,0.162709040439705
2010,"Germany","female","55-74",10027136,43614,851,8.48696975886235
2010,"Germany","female","75+",4669323,43614,588,12.5928319801393
2010,"Germany","male","15-24",4702588,43614,474,10.0795561933131
2010,"Germany","male","25-34",4940288,43614,735,14.8776751476837
2010,"Germany","male","35-54",12731842,43614,2605,20.460511526926
2010,"Germany","male","5-14",3883512,43614,22,0.56649754140067
2010,"Germany","male","55-74",9350157,43614,2358,25.2188278763661
2010,"Germany","male","75+",2742959,43614,1277,46.5555628064437
2010,"Greece","female","15-24",570284,27886,4,0.701404914042828
2010,"Greece","female","25-34",777901,27886,6,0.771306374461532
2010,"Greece","female","35-54",1661514,27886,14,0.842604997610613
2010,"Greece","female","5-14",510970,27886,0,0
2010,"Greece","female","55-74",1311605,27886,11,0.838667129204296
2010,"Greece","female","75+",599568,27886,6,1.00072051877352
2010,"Greece","male","15-24",612178,27886,15,2.45026773258758
2010,"Greece","male","25-34",845373,27886,53,6.26942190015532
2010,"Greece","male","35-54",1685691,27886,128,7.59332522983156
2010,"Greece","male","5-14",542343,27886,0,0
2010,"Greece","male","55-74",1164937,27886,85,7.29653191545981
2010,"Greece","male","75+",453020,27886,55,12.1407443379983
2010,"Grenada","female","15-24",11637,8118,0,0
2010,"Grenada","female","25-34",8598,8118,0,0
2010,"Grenada","female","35-54",10509,8118,0,0
2010,"Grenada","female","5-14",9347,8118,0,0
2010,"Grenada","female","55-74",5381,8118,0,0
2010,"Grenada","female","75+",2179,8118,0,0
2010,"Grenada","male","15-24",11871,8118,0,0
2010,"Grenada","male","25-34",9006,8118,0,0
2010,"Grenada","male","35-54",10726,8118,0,0
2010,"Grenada","male","5-14",9754,8118,0,0
2010,"Grenada","male","55-74",4715,8118,0,0
2010,"Grenada","male","75+",1257,8118,0,0
2010,"Guatemala","female","15-24",1526942,3260,43,2.81608600719608
2010,"Guatemala","female","25-34",1148170,3260,21,1.82899744811308
2010,"Guatemala","female","35-54",1266987,3260,8,0.631419264759623
2010,"Guatemala","female","5-14",1868422,3260,7,0.374647697361731
2010,"Guatemala","female","55-74",543090,3260,3,0.552394630724189
2010,"Guatemala","female","75+",137869,3260,0,0
2010,"Guatemala","male","15-24",1542758,3260,91,5.89852718313566
2010,"Guatemala","male","25-34",1073765,3260,76,7.07789879536025
2010,"Guatemala","male","35-54",1056351,3260,69,6.531919788025
2010,"Guatemala","male","5-14",1942723,3260,6,0.308844853332153
2010,"Guatemala","male","55-74",462550,3260,23,4.97243541238785
2010,"Guatemala","male","75+",112524,3260,5,4.44349649852476
2010,"Guyana","female","15-24",68563,3384,21,30.6287647856716
2010,"Guyana","female","25-34",56716,3384,11,19.3948797517455
2010,"Guyana","female","35-54",86183,3384,8,9.28257312927143
2010,"Guyana","female","5-14",82511,3384,5,6.05979808752772
2010,"Guyana","female","55-74",36294,3384,4,11.0211054168733
2010,"Guyana","female","75+",6350,3384,0,0
2010,"Guyana","male","15-24",68249,3384,27,39.5610192090727
2010,"Guyana","male","25-34",53501,3384,30,56.073718248257
2010,"Guyana","male","35-54",89147,3384,80,89.7394191616095
2010,"Guyana","male","5-14",86692,3384,2,2.30701794859964
2010,"Guyana","male","55-74",32734,3384,12,36.6591311785911
2010,"Guyana","male","75+",4885,3384,5,102.354145342886
2010,"Hungary","female","15-24",607500,13761,20,3.29218106995885
2010,"Hungary","female","25-34",748440,13761,37,4.94361605472717
2010,"Hungary","female","35-54",1386313,13761,170,12.2627429736286
2010,"Hungary","female","5-14",477532,13761,1,0.20941005000712
2010,"Hungary","female","55-74",1293957,13761,210,16.2292873719915
2010,"Hungary","female","75+",499021,13761,109,21.8427681400182
2010,"Hungary","male","15-24",635049,13761,77,12.1250486182956
2010,"Hungary","male","25-34",780872,13761,190,24.3317726848959
2010,"Hungary","male","35-54",1360114,13761,760,55.8776690777391
2010,"Hungary","male","5-14",503475,13761,2,0.397239187645861
2010,"Hungary","male","55-74",983463,13761,671,68.2282912524416
2010,"Hungary","male","75+",238269,13761,242,101.565877222803
2010,"Iceland","female","15-24",22907,45179,1,4.36547780154538
2010,"Iceland","female","25-34",22558,45179,1,4.43301711144605
2010,"Iceland","female","35-54",42526,45179,5,11.7575130508395
2010,"Iceland","female","5-14",21185,45179,0,0
2010,"Iceland","female","55-74",26898,45179,3,11.153245594468
2010,"Iceland","female","75+",10606,45179,0,0
2010,"Iceland","male","15-24",23905,45179,6,25.0993516000837
2010,"Iceland","male","25-34",23610,45179,8,33.8839474798814
2010,"Iceland","male","35-54",43584,45179,11,25.2386196769457
2010,"Iceland","male","5-14",21935,45179,1,4.55892409391384
2010,"Iceland","male","55-74",26976,45179,7,25.9489916963227
2010,"Iceland","male","75+",7930,45179,3,37.8310214375788
2010,"Ireland","female","15-24",296543,52042,11,3.70941145129037
2010,"Ireland","female","25-34",397846,52042,19,4.77571723732298
2010,"Ireland","female","35-54",638166,52042,38,5.95456354616197
2010,"Ireland","female","5-14",290321,52042,3,1.03333895928989
2010,"Ireland","female","55-74",394633,52042,25,6.33499986063
2010,"Ireland","female","75+",128216,52042,4,3.11973544643414
2010,"Ireland","male","15-24",301996,52042,67,22.1857243142293
2010,"Ireland","male","25-34",391033,52042,75,19.1799669081638
2010,"Ireland","male","35-54",644763,52042,166,25.7458942278015
2010,"Ireland","male","5-14",305656,52042,3,0.981495537466956
2010,"Ireland","male","55-74",388038,52042,66,17.0086434833702
2010,"Ireland","male","75+",87646,52042,9,10.2685804258038
2010,"Israel","female","15-24",576967,34104,10,1.73320137893502
2010,"Israel","female","25-34",559584,34104,9,1.60833762223366
2010,"Israel","female","35-54",882268,34104,33,3.74036007199626
2010,"Israel","female","5-14",662543,34104,3,0.452800799344344
2010,"Israel","female","55-74",580202,34104,22,3.79178286183088
2010,"Israel","female","75+",213458,34104,9,4.21628610780575
2010,"Israel","male","15-24",600681,34104,63,10.4880960110275
2010,"Israel","male","25-34",561408,34104,77,13.7155152758778
2010,"Israel","male","35-54",854628,34104,119,13.9241868976912
2010,"Israel","male","5-14",696652,34104,2,0.287087383657838
2010,"Israel","male","55-74",515880,34104,93,18.0274482437776
2010,"Israel","male","75+",145554,34104,40,27.481209722852
2010,"Italy","female","15-24",2961065,36869,31,1.04692061808842
2010,"Italy","female","25-34",3781490,36869,82,2.16845740700094
2010,"Italy","female","35-54",9323044,36869,292,3.13202426160383
2010,"Italy","female","5-14",2743696,36869,1,0.0364471865687744
2010,"Italy","female","55-74",7158216,36869,294,4.1071686017857
2010,"Italy","female","75+",3782232,36869,161,4.25674575224365
2010,"Italy","male","15-24",3116429,36869,144,4.6206732128343
2010,"Italy","male","25-34",3839282,36869,341,8.8818690578082
2010,"Italy","male","35-54",9238959,36869,1098,11.8844558136907
2010,"Italy","male","5-14",2906335,36869,10,0.344075958208534
2010,"Italy","male","55-74",6491779,36869,944,14.5414685250376
2010,"Italy","male","75+",2295316,36869,591,25.7480887163249
2010,"Jamaica","female","15-24",260373,5100,0,0
2010,"Jamaica","female","25-34",215163,5100,0,0
2010,"Jamaica","female","35-54",345682,5100,0,0
2010,"Jamaica","female","5-14",258271,5100,0,0
2010,"Jamaica","female","55-74",163081,5100,0,0
2010,"Jamaica","female","75+",62329,5100,0,0
2010,"Jamaica","male","15-24",271743,5100,0,0
2010,"Jamaica","male","25-34",202735,5100,1,0.493254741411202
2010,"Jamaica","male","35-54",328839,5100,1,0.30410018276421
2010,"Jamaica","male","5-14",270432,5100,1,0.369778724411312
2010,"Jamaica","male","55-74",159798,5100,0,0
2010,"Jamaica","male","75+",48206,5100,0,0
2010,"Japan","female","15-24",6008624,47059,508,8.4545147108556
2010,"Japan","female","25-34",7545642,47059,1008,13.3587042692988
2010,"Japan","female","35-54",16781836,47059,2404,14.3250118759354
2010,"Japan","female","5-14",5578687,47059,21,0.376432662380951
2010,"Japan","female","55-74",17525806,47059,2879,16.427204546256
2010,"Japan","female","75+",8804107,47059,1686,19.1501534454318
2010,"Japan","male","15-24",6324856,47059,1315,20.7909871782061
2010,"Japan","male","25-34",7822984,47059,2543,32.5067774649673
2010,"Japan","male","35-54",17131261,47059,7351,42.9098593501085
2010,"Japan","male","5-14",5855595,47059,42,0.717262720526266
2010,"Japan","male","55-74",16402437,47059,7466,45.5176264356327
2010,"Japan","male","75+",5345432,47059,2188,40.9321454280964
2010,"Kazakhstan","female","15-24",1549811,10062,193,12.4531313818266
2010,"Kazakhstan","female","25-34",1332552,10062,140,10.5061566077722
2010,"Kazakhstan","female","35-54",2227790,10062,160,7.18200548525669
2010,"Kazakhstan","female","5-14",1155258,10062,25,2.16401877329566
2010,"Kazakhstan","female","55-74",1144484,10062,88,7.68905463073315
2010,"Kazakhstan","female","75+",263531,10062,39,14.7990179523472
2010,"Kazakhstan","male","15-24",1555580,10062,528,33.9423237634837
2010,"Kazakhstan","male","25-34",1310211,10062,808,61.6694562936809
2010,"Kazakhstan","male","35-54",2037599,10062,1118,54.868499640999
2010,"Kazakhstan","male","5-14",1212500,10062,49,4.04123711340206
2010,"Kazakhstan","male","55-74",810461,10062,389,47.9973743338668
2010,"Kazakhstan","male","75+",113390,10062,72,63.4976629332393
2010,"Kuwait","female","15-24",231645,35171,2,0.863390101232489
2010,"Kuwait","female","25-34",351659,35171,8,2.27493111224226
2010,"Kuwait","female","35-54",387443,35171,3,0.774307446514713
2010,"Kuwait","female","5-14",225440,35171,0,0
2010,"Kuwait","female","55-74",72487,35171,0,0
2010,"Kuwait","female","75+",8964,35171,0,0
2010,"Kuwait","male","15-24",254945,35171,1,0.392241463845143
2010,"Kuwait","male","25-34",619392,35171,13,2.09883240338913
2010,"Kuwait","male","35-54",762814,35171,9,1.17984200604603
2010,"Kuwait","male","5-14",237315,35171,0,0
2010,"Kuwait","male","55-74",121359,35171,3,2.47200454848837
2010,"Kuwait","male","75+",8151,35171,0,0
2010,"Kyrgyzstan","female","15-24",588624,991,40,6.79550952730436
2010,"Kyrgyzstan","female","25-34",424270,991,17,4.00688240978622
2010,"Kyrgyzstan","female","35-54",635294,991,27,4.25000078703718
2010,"Kyrgyzstan","female","5-14",507097,991,4,0.788803719998343
2010,"Kyrgyzstan","female","55-74",240446,991,11,4.57483177095897
2010,"Kyrgyzstan","female","75+",64212,991,6,9.34404784152495
2010,"Kyrgyzstan","male","15-24",597408,991,86,14.3955219883229
2010,"Kyrgyzstan","male","25-34",429972,991,122,28.3739406286921
2010,"Kyrgyzstan","male","35-54",597153,991,131,21.9374264217043
2010,"Kyrgyzstan","male","5-14",526711,991,8,1.51885948841015
2010,"Kyrgyzstan","male","55-74",189553,991,38,20.0471635901305
2010,"Kyrgyzstan","male","75+",36816,991,10,27.1621034332899
2010,"Latvia","female","15-24",141468,11951,4,2.82749455707298
2010,"Latvia","female","25-34",141714,11951,2,1.41129316792977
2010,"Latvia","female","35-54",308180,11951,17,5.51625673307807
2010,"Latvia","female","5-14",91477,11951,0,0
2010,"Latvia","female","55-74",281172,11951,29,10.3139715192124
2010,"Latvia","female","75+",120367,11951,10,8.30792492959034
2010,"Latvia","male","15-24",147429,11951,34,23.0619484633281
2010,"Latvia","male","25-34",145331,11951,59,40.5969820616386
2010,"Latvia","male","35-54",283732,11951,153,53.9241255832969
2010,"Latvia","male","5-14",96293,11951,0,0
2010,"Latvia","male","55-74",187076,11951,105,56.1269216788899
2010,"Latvia","male","75+",43667,11951,25,57.251471362814
2010,"Lithuania","female","15-24",218961,12584,14,6.39383269166655
2010,"Lithuania","female","25-34",196906,12584,11,5.58642194752826
2010,"Lithuania","female","35-54",471491,12584,72,15.2707050611783
2010,"Lithuania","female","5-14",153084,12584,1,0.653236131796922
2010,"Lithuania","female","55-74",380465,12584,50,13.1418133074002
2010,"Lithuania","female","75+",175611,12584,41,23.3470568472362
2010,"Lithuania","male","15-24",227810,12584,93,40.8234932619288
2010,"Lithuania","male","25-34",198028,12584,110,55.5477003252065
2010,"Lithuania","male","35-54",430396,12584,357,82.9468675359436
2010,"Lithuania","male","5-14",161599,12584,1,0.618815710493258
2010,"Lithuania","male","55-74",262907,12584,219,83.2994176648016
2010,"Lithuania","male","75+",72479,12584,49,67.6057892630969
2010,"Luxembourg","female","15-24",29539,111328,0,0
2010,"Luxembourg","female","25-34",36069,111328,2,5.5449277773157
2010,"Luxembourg","female","35-54",77946,111328,5,6.41469735457881
2010,"Luxembourg","female","5-14",29384,111328,0,0
2010,"Luxembourg","female","55-74",46835,111328,3,6.40546599765133
2010,"Luxembourg","female","75+",21038,111328,1,4.75330354596445
2010,"Luxembourg","male","15-24",30768,111328,3,9.75039001560062
2010,"Luxembourg","male","25-34",36519,111328,3,8.21490183192311
2010,"Luxembourg","male","35-54",80477,111328,24,29.822185220622
2010,"Luxembourg","male","5-14",31209,111328,1,3.20420391553718
2010,"Luxembourg","male","55-74",45726,111328,5,10.9346979836417
2010,"Luxembourg","male","75+",12469,111328,7,56.1392252786911
2010,"Maldives","female","15-24",39026,7806,0,0
2010,"Maldives","female","25-34",31331,7806,0,0
2010,"Maldives","female","35-54",35077,7806,0,0
2010,"Maldives","female","5-14",29203,7806,0,0
2010,"Maldives","female","55-74",12087,7806,0,0
2010,"Maldives","female","75+",2155,7806,0,0
2010,"Maldives","male","15-24",50279,7806,1,1.98890192724597
2010,"Maldives","male","25-34",44119,7806,0,0
2010,"Maldives","male","35-54",41732,7806,0,0
2010,"Maldives","male","5-14",30688,7806,0,0
2010,"Maldives","male","55-74",12814,7806,0,0
2010,"Maldives","male","75+",3048,7806,0,0
2010,"Malta","female","15-24",27407,22132,0,0
2010,"Malta","female","25-34",29274,22132,0,0
2010,"Malta","female","35-54",54977,22132,0,0
2010,"Malta","female","5-14",21055,22132,0,0
2010,"Malta","female","55-74",49604,22132,2,4.0319329086364
2010,"Malta","female","75+",16506,22132,0,0
2010,"Malta","male","15-24",29208,22132,3,10.2711585866886
2010,"Malta","male","25-34",31445,22132,3,9.54046748290666
2010,"Malta","male","35-54",56430,22132,17,30.1258195995038
2010,"Malta","male","5-14",22101,22132,0,0
2010,"Malta","male","55-74",46730,22132,4,8.55981168414295
2010,"Malta","male","75+",10212,22132,2,19.5848021934978
2010,"Mauritius","female","15-24",98088,8587,2,2.03898540086453
2010,"Mauritius","female","25-34",102078,8587,9,8.81678716275789
2010,"Mauritius","female","35-54",184083,8587,8,4.34586572361381
2010,"Mauritius","female","5-14",92051,8587,0,0
2010,"Mauritius","female","55-74",93848,8587,3,3.19665842639161
2010,"Mauritius","female","75+",21469,8587,0,0
2010,"Mauritius","male","15-24",100282,8587,15,14.9578189505594
2010,"Mauritius","male","25-34",102081,8587,18,17.6330561025068
2010,"Mauritius","male","35-54",181881,8587,28,15.3946811376669
2010,"Mauritius","male","5-14",94862,8587,0,0
2010,"Mauritius","male","55-74",81700,8587,11,13.4638922888617
2010,"Mauritius","male","75+",12508,8587,4,31.9795330988168
2010,"Mexico","female","15-24",10827976,9991,350,3.23236771119552
2010,"Mexico","female","25-34",9676184,9991,177,1.82923350775471
2010,"Mexico","female","35-54",13887708,9991,231,1.66334142394123
2010,"Mexico","female","5-14",11534311,9991,73,0.63289432719475
2010,"Mexico","female","55-74",5735458,9991,62,1.08099475229354
2010,"Mexico","female","75+",1675096,9991,7,0.417886497251501
2010,"Mexico","male","15-24",11192708,9991,1074,9.59553309172365
2010,"Mexico","male","25-34",9704369,9991,936,9.64514024559454
2010,"Mexico","male","35-54",13117850,9991,1191,9.07923173385883
2010,"Mexico","male","5-14",11983471,9991,109,0.909586212542259
2010,"Mexico","male","55-74",5353293,9991,483,9.02248391784272
2010,"Mexico","male","75+",1187437,9991,165,13.8954740335698
2010,"Netherlands","female","15-24",1000536,53302,26,2.59860714656944
2010,"Netherlands","female","25-34",997025,53302,53,5.31581454828114
2010,"Netherlands","female","35-54",2448571,53302,208,8.4947506116833
2010,"Netherlands","female","5-14",970105,53302,1,0.103081625184903
2010,"Netherlands","female","55-74",1809756,53302,143,7.90161767663707
2010,"Netherlands","female","75+",714774,53302,46,6.43560062341383
2010,"Netherlands","male","15-24",1034368,53302,97,9.37770696695953
2010,"Netherlands","male","25-34",1005583,53302,115,11.4361519635873
2010,"Netherlands","male","35-54",2479310,53302,496,20.0055660647519
2010,"Netherlands","male","5-14",1015895,53302,5,0.492176848985377
2010,"Netherlands","male","55-74",1774913,53302,332,18.7051421675316
2010,"Netherlands","male","75+",440573,53302,82,18.6121255728336
2010,"New Zealand","female","15-24",310690,36145,35,11.2652483182594
2010,"New Zealand","female","25-34",285250,36145,30,10.5170902716915
2010,"New Zealand","female","35-54",635970,36145,51,8.01924619085806
2010,"New Zealand","female","5-14",284090,36145,3,1.05600337921081
2010,"New Zealand","female","55-74",406770,36145,21,5.16262261228704
2010,"New Zealand","female","75+",148370,36145,9,6.06591629035519
2010,"New Zealand","male","15-24",326870,36145,77,23.5567656866644
2010,"New Zealand","male","25-34",272460,36145,65,23.8567129119871
2010,"New Zealand","male","35-54",591000,36145,155,26.2267343485618
2010,"New Zealand","male","5-14",298490,36145,3,1.00505879593956
2010,"New Zealand","male","55-74",387900,36145,67,17.272492910544
2010,"New Zealand","male","75+",107610,36145,20,18.5856333054549
2010,"Nicaragua","female","15-24",594335,1715,33,5.55242413790203
2010,"Nicaragua","female","25-34",497514,1715,15,3.01499053292973
2010,"Nicaragua","female","35-54",599881,1715,18,3.00059511803174
2010,"Nicaragua","female","5-14",609040,1715,7,1.14934979640089
2010,"Nicaragua","female","55-74",238978,1715,4,1.67379424047402
2010,"Nicaragua","female","75+",62723,1715,0,0
2010,"Nicaragua","male","15-24",614837,1715,83,13.4995128790232
2010,"Nicaragua","male","25-34",477796,1715,82,17.1621361417844
2010,"Nicaragua","male","35-54",524715,1715,73,13.9123143039555
2010,"Nicaragua","male","5-14",642002,1715,5,0.778813773165816
2010,"Nicaragua","male","55-74",199900,1715,23,11.5057528764382
2010,"Nicaragua","male","75+",45706,1715,8,17.5031724500066
2010,"Norway","female","15-24",309730,93638,13,4.19720401640138
2010,"Norway","female","25-34",309282,93638,24,7.75990843308049
2010,"Norway","female","35-54",674673,93638,68,10.0789567686865
2010,"Norway","female","5-14",299351,93638,0,0
2010,"Norway","female","55-74",487412,93638,49,10.0530967641338
2010,"Norway","female","75+",215798,93638,10,4.63396324340355
2010,"Norway","male","15-24",325364,93638,59,18.1335365928621
2010,"Norway","male","25-34",320142,93638,62,19.3664061572677
2010,"Norway","male","35-54",709067,93638,132,18.616012309133
2010,"Norway","male","5-14",313990,93638,1,0.31848148030192
2010,"Norway","male","55-74",481582,93638,99,20.5572467409496
2010,"Norway","male","75+",136494,93638,31,22.7116210236347
2010,"Oman","female","15-24",269317,21337,0,0
2010,"Oman","female","25-34",268046,21337,0,0
2010,"Oman","female","35-54",209172,21337,0,0
2010,"Oman","female","5-14",237859,21337,0,0
2010,"Oman","female","55-74",65305,21337,0,0
2010,"Oman","female","75+",14260,21337,0,0
2010,"Oman","male","15-24",372402,21337,4,1.07410808749684
2010,"Oman","male","25-34",490613,21337,2,0.407653282729972
2010,"Oman","male","35-54",460847,21337,6,1.30195053889903
2010,"Oman","male","5-14",250444,21337,0,0
2010,"Oman","male","55-74",98397,21337,1,1.01629114708782
2010,"Oman","male","75+",11778,21337,0,0
2010,"Panama","female","15-24",310641,8991,11,3.54106508799547
2010,"Panama","female","25-34",285498,8991,0,0
2010,"Panama","female","35-54",442586,8991,8,1.80755830505258
2010,"Panama","female","5-14",340093,8991,0,0
2010,"Panama","female","55-74",200021,8991,0,0
2010,"Panama","female","75+",53719,8991,2,3.72307749585808
2010,"Panama","male","15-24",320806,8991,22,6.85772709986721
2010,"Panama","male","25-34",291915,8991,41,14.0451843858657
2010,"Panama","male","35-54",441040,8991,43,9.74968256847452
2010,"Panama","male","5-14",352867,8991,0,0
2010,"Panama","male","55-74",189488,8991,17,8.97154437220299
2010,"Panama","male","75+",45741,8991,7,15.3035569838875
2010,"Paraguay","female","15-24",632271,3619,30,4.74480088443088
2010,"Paraguay","female","25-34",483820,3619,9,1.86019594063908
2010,"Paraguay","female","35-54",591324,3619,13,2.19845634542146
2010,"Paraguay","female","5-14",665063,3619,3,0.451085085172382
2010,"Paraguay","female","55-74",286507,3619,6,2.09418967075848
2010,"Paraguay","female","75+",69409,3619,2,2.88147070264663
2010,"Paraguay","male","15-24",655068,3619,54,8.24341900382861
2010,"Paraguay","male","25-34",502955,3619,36,7.15769800479168
2010,"Paraguay","male","35-54",612290,3619,42,6.85949468389162
2010,"Paraguay","male","5-14",690556,3619,2,0.289621696140501
2010,"Paraguay","male","55-74",290394,3619,20,6.88719463900769
2010,"Paraguay","male","75+",55046,3619,6,10.899974566726
2010,"Philippines","female","15-24",8994318,2412,218,2.4237524179154
2010,"Philippines","female","25-34",7063242,2412,101,1.42993826347731
2010,"Philippines","female","35-54",10000163,2412,107,1.06998255928428
2010,"Philippines","female","5-14",10070404,2412,17,0.168811499518788
2010,"Philippines","female","55-74",4190559,2412,34,0.811347603028617
2010,"Philippines","female","75+",745830,2412,10,1.34078811525415
2010,"Philippines","male","15-24",9293357,2412,503,5.41246828245165
2010,"Philippines","male","25-34",7256791,2412,400,5.51207827261389
2010,"Philippines","male","35-54",10200672,2412,469,4.59773630600023
2010,"Philippines","male","5-14",10738646,2412,35,0.325925633455093
2010,"Philippines","male","55-74",3743523,2412,180,4.80830490423059
2010,"Philippines","male","75+",463487,2412,42,9.06174283205354
2010,"Poland","female","15-24",2596537,13304,49,1.88712889513995
2010,"Poland","female","25-34",3050097,13304,77,2.52450987624328
2010,"Poland","female","35-54",5221636,13304,301,5.76447688042598
2010,"Poland","female","5-14",1846837,13304,6,0.324879780944393
2010,"Poland","female","55-74",4286710,13304,313,7.30163691968899
2010,"Poland","female","75+",1637613,13304,94,5.74006190717831
2010,"Poland","male","15-24",2706883,13304,547,20.2077444795361
2010,"Poland","male","25-34",3151996,13304,806,25.5710984404803
2010,"Poland","male","35-54",5226127,13304,2277,43.5695496875602
2010,"Poland","male","5-14",1944345,13304,10,0.514312017671761
2010,"Poland","male","55-74",3547737,13304,1621,45.691098297309
2010,"Poland","male","75+",811273,13304,256,31.5553457344199
2010,"Portugal","female","15-24",570703,23673,12,2.10266986506116
2010,"Portugal","female","25-34",746475,23673,27,3.61699989952778
2010,"Portugal","female","35-54",1588670,23673,72,4.5320928827258
2010,"Portugal","female","5-14",536374,23673,1,0.186437075622607
2010,"Portugal","female","55-74",1247958,23673,89,7.13165026387106
2010,"Portugal","female","75+",576570,23673,64,11.1001266108192
2010,"Portugal","male","15-24",587910,23673,27,4.59253967443997
2010,"Portugal","male","25-34",726634,23673,58,7.98201020045855
2010,"Portugal","male","35-54",1505279,23673,258,17.1396797537201
2010,"Portugal","male","5-14",563727,23673,1,0.17739082924891
2010,"Portugal","male","55-74",1063945,23673,257,24.1553839719158
2010,"Portugal","male","75+",352383,23673,233,66.1212374036205
2010,"Puerto Rico","female","15-24",286261,28267,4,1.39732621628514
2010,"Puerto Rico","female","25-34",269903,28267,4,1.48201390870053
2010,"Puerto Rico","female","35-54",514121,28267,20,3.89013481262193
2010,"Puerto Rico","female","5-14",254282,28267,0,0
2010,"Puerto Rico","female","55-74",361444,28267,15,4.15002047343434
2010,"Puerto Rico","female","75+",129428,28267,2,1.54526068547764
2010,"Puerto Rico","male","15-24",291351,28267,18,6.17811505709608
2010,"Puerto Rico","male","25-34",262714,28267,39,14.8450406145086
2010,"Puerto Rico","male","35-54",454479,28267,100,22.0032168703064
2010,"Puerto Rico","male","5-14",275763,28267,0,0
2010,"Puerto Rico","male","55-74",294917,28267,60,20.3447071548944
2010,"Puerto Rico","male","75+",85716,28267,24,27.9994400111998
2010,"Qatar","female","15-24",67779,74055,0,0
2010,"Qatar","female","25-34",113923,74055,1,0.877785872914161
2010,"Qatar","female","35-54",115895,74055,0,0
2010,"Qatar","female","5-14",70137,74055,0,0
2010,"Qatar","female","55-74",16476,74055,0,0
2010,"Qatar","female","75+",1858,74055,0,0
2010,"Qatar","male","15-24",189517,74055,8,4.22125719592438
